report,rɪˈpɔːrt,<ul><li>informe</li><li>denuncia</li><li>relato</li><li>relación</li><li>artículo</li><li>boletín</li><li>declaración</li><li>crónica</li><li>reseña</li><li>rumor</li><li>informar<br></li><li>denunciar</li><li>comunicar</li><li>presentarse</li><li>dar parte</li><li>comparecer</li><li>anunciar</li><li>relatar</li></ul>,"<img src=""03_0053.jpg"" />",[sound:03_0053.mp3],[sound:03_0053_meaning.mp3],[sound:03_0053_example.mp3],A <i>report</i> is something someone writes for school or work.,Un <i>informe</i> es algo que alguien escribe para la escuela o el trabajo.,Karen had trouble writing her <b>report</b>.,Karen tuvo problemas para escribir su <b>informe</b>.
several,ˈsevrəl,<ul><li>varios</li><li>varias</li><li>algunos</li><li>distintos</li><li>diverso</li><li>en varios sitios<br></li></ul>,"<img src=""03_0054.jpg"" />",[sound:03_0054.mp3],[sound:03_0054_meaning.mp3],[sound:03_0054_example.mp3],<i>Several</i> is more than two but not many.,<i>Varios</i> es más de dos pero no muchos.,He had to read <b>several</b> books for class.,Tuvo que leer <b>varios</b> libros para la clase.
shape,ʃeɪp,<ul><li>forma</li><li>figura</li><li>aspecto</li><li>condición</li><li>configuración</li><li>conformación</li><li>estado</li><li>silueta</li><li>perfil</li><li>molde</li><li>formar</li><li>moldear</li><li>determinar</li><li>modelar</li><li>perfilar</li><li>configurar</li><li>diseñar</li><li>conformar</li></ul>,"<img src=""03_0055.jpg"" />",[sound:03_0055.mp3],[sound:03_0055_meaning.mp3],[sound:03_0055_example.mp3],An object’s <i>shape</i> is the arrangement of its sides and surfaces.,La <i>forma</i> de un objeto es la disposición de sus lados y superficies.,Even with your eyes closed you can feel the <b>shape</b> of it.,Incluso con los ojos cerrados puedes sentir la <b>forma</b> de ello.
solve,sɑːlv,<ul><li><a>resolver</a><br></li><li><a></a><a>solucionar</a><br></li><li><a></a><a></a><a>esclarecer</a><br></li><li><a></a><a></a><a>superar</a><br></li></ul>,"<img src=""03_0056.jpg"" />",[sound:03_0056.mp3],[sound:03_0056_meaning.mp3],[sound:03_0056_example.mp3],To <i>solve</i> something is to find an answer to it.,<i>Resolver</i> algo es encontrar una respuesta para ello.,All the students could easily <b>solve</b> the math problem.,Todos los estudiantes pudieron <b>resolver</b> fácilmente el problema matemático.
suddenly,ˈsʌdənli,<ul><li>de repente</li><li>repentinamente</li><li>de forma repentina</li><li>de manera repentina</li><li>de improviso</li><li>de golpe</li><li>bruscamente</li><li>súbitamente</li><li>inesperadamente</li><li>de modo repentino</li></ul>,"<img src=""03_0057.jpg"" />",[sound:03_0057.mp3],[sound:03_0057_meaning.mp3],[sound:03_0057_example.mp3],"If something happens <i>suddenly</i>, it happens quickly and unexpectedly.","Si algo sucede <i>repentinamente</i>, sucede rápidamente y de forma inesperada.","I was surprised when my friends <b>suddenly</b> shouted, “Happy birthday!”","Me sorprendí cuando mis amigos <b>repentinamente</b> gritaron, ""¡Feliz cumpleaños!"""
suppose,səˈpəʊz,<ul><li>suponer</li><li>imaginar</li><li>creer</li><li>presuponer</li><li>asumir</li><li>sospechar</li><li>presumir</li><li>conjeturar</li><li>figurarse</li><li>estimar</li><li>considerar</li><li>supongamos<br></li></ul>,"<img src=""03_0058.jpg"" />",[sound:03_0058.mp3],[sound:03_0058_meaning.mp3],[sound:03_0058_example.mp3],To <i>suppose</i> is to guess.,<i>Suponer</i> es adivinar.,I <b>suppose</b> I should go home now.,<b>Supongo</b> que debería irme a casa ahora.
understand,ˌʌndərˈstænd,<div><ul><li>entender</li><li>comprender</li><li>concebir</li><li>saber</li><li>interpretar</li><li>captar</li><li>pensar</li><li>creer</li><li>descifrar</li><li>imaginar</li><li>ver</li><li>conocer</li></ul></div>,"<img src=""03_0059.jpg"" />",[sound:03_0059.mp3],[sound:03_0059_meaning.mp3],[sound:03_0059_example.mp3],To <i>understand</i> something you need to know what it means.,Para <i>entender</i> algo necesitas saber lo que significa.,Henry could not <b>understand</b> the message.,Henry no pudo <b>entender</b> el mensaje.
view,vjuː,<ul><li>ver</li><li>visualizar</li><li>consultar</li><li>mirar</li><li>visitar</li><li>considerar</li><li>vista</li><li>visión</li><li>opinión</li><li>panorama</li><li>idea</li><li>visualización</li><li>imagen</li><li>mirada</li><li>perspectiva</li><li>punto de vista</li><li>enfoque</li><li>concepto</li></ul>,"<img src=""03_0060.jpg"" />",[sound:03_0060.mp3],[sound:03_0060_meaning.mp3],[sound:03_0060_example.mp3],To <i>view</i> is to look at something.,<i>Ver</i> es mirar algo.,Michael likes to <b>view</b> himself in the mirror.,A Michael le gusta <b>verse</b> en el espejo.
appropriate,əˈprəʊpriət,<ul><li>adecuado</li><li>competente</li><li>apto</li><li>apropiados</li><li>correspondiente</li><li>oportuno</li><li>pertinente</li><li>conveniente</li><li>correcto</li><li>procedente</li><li>aplicable</li><li>respectivo</li><li>idóneo</li><li>debido</li><li>acorde</li><li>destinar</li><li>apropiarse</li><li>asignar</li></ul>,"<img src=""04_0061.jpg"" />",[sound:04_0061.mp3],[sound:04_0061_meaning.mp3],[sound:04_0061_example.mp3],"When a thing is <i>appropriate</i>, it is right or normal.","Cuando algo es <i>apropiado</i>, es correcto o normal.",It’s <b>appropriate</b> to wear a suit when you go to the office.,Es <b>apropiado</b> llevar un traje cuando vas a la oficina.
avoid,əˈvɔɪd,<ul><li><a>evitar</a><br></li><li><a></a><a>eludir</a><br></li><li><a></a><a></a><a>esquivar</a><br></li><li><a></a><a></a><a>rehuir</a><br></li><li><a></a><a></a><a>prevenir</a><br></li><li><a></a><a>impedir</a><br></li></ul>,"<img src=""04_0062.jpg"" />",[sound:04_0062.mp3],[sound:04_0062_meaning.mp3],[sound:04_0062_example.mp3],To <i>avoid</i> something is to stay away from it.,<i>Evitar</i> algo es mantenerse alejado de ello.,<b>Avoid</b> the broken bottle on the floor.,<b>Evita</b> la botella rota en el suelo.
behave,bɪˈheɪv,<div><ul><li>comportarse</li><li>portarse</li><li>funcionar</li><li>actuar</li><li>conducirse</li></ul></div>,"<img src=""04_0063.jpg"" />",[sound:04_0063.mp3],[sound:04_0063_meaning.mp3],[sound:04_0063_example.mp3],"To <i>behave</i> is to act in a particular way, especially to be good.","<i>Comportarse</i> es actuar de una manera particular, especialmente ser bueno.",She always <b>behaves</b> well when her father is around.,Ella siempre se <b>comporta</b> bien cuando su padre está cerca.
calm,kɑːm,<ul><li>tranquilo</li><li><a>calmo</a><br></li><li>apacible</li><li><a>calmada</a><br></li><li>sosegado</li><li>sereno</li><li>quieto</li><li><a>calma</a><br></li><li>tranquilidad</li><li>serenidad</li><li>quietud</li><li>silencio</li><li>sosiego</li><li><a>calmar</a><br></li><li>mitigar</li><li>tranquilizar</li><li>aplacar</li><li>aliviar</li></ul>,"<img src=""04_0064.jpg"" />",[sound:04_0064.mp3],[sound:04_0064_meaning.mp3],[sound:04_0064_example.mp3],"When someone is <i>calm</i>, they do not get excited or upset.","Cuando alguien está <i>calmado</i>, no se emociona ni se altera.",A nice warm bath makes me feel so <b>calm</b>.,Un buen baño caliente me hace sentir muy <b>calmado</b>.
concern,kənˈsɜːrn,<div><ul><li>preocupación</li><li>inquietud</li><li>problema</li><li>interés</li><li>prioridad</li><li>atención</li><li>asunto</li><li>cuestión</li><li>cuidado</li><li>deseo</li><li>angustia</li><li>ansiedad</li><li>afectar</li><li>referirse</li><li><a>concernir</a><br></li><li>atañer</li><li>preocupar</li></ul></div>,"<img src=""04_0065.jpg"" />",[sound:04_0065.mp3],[sound:04_0065_meaning.mp3],[sound:04_0065_example.mp3],<i>Concern</i> is a feeling of worry.,<i>Preocupación</i> es un sentimiento de inquietud.,I was filled with <b>concern</b> after reading the newspaper.,Me llené de <b>preocupación</b> después de leer el periódico.
content,kəntént,<ul><li><a>contenido</a><br></li><li><a></a><a>volumen</a><br></li><li><a></a><a></a><a>contento</a><br></li><li><a></a><a></a><a>satisfecho</a><br></li><li><a></a><a></a><a>feliz</a><br></li><li><a></a><a>conforme</a><br></li><li><a></a><a></a><a>satisfacer</a><br></li><li><a></a><a></a><a>contentar</a><br></li></ul>,"<img src=""04_0066.jpg"" />",[sound:04_0066.mp3],[sound:04_0066_meaning.mp3],[sound:04_0066_example.mp3],To be <i>content</i> is to be happy and not want more.,Estar <i>contento</i> es estar feliz y no querer más.,The baby looked very <b>content</b> sitting on the floor.,El bebé parecía muy <b>contento</b> sentado en el suelo.
expect,ɪkˈspekt,<ul><li>esperar</li><li>exigir</li><li>creer</li><li>contar con</li><li>imaginarse</li><li>anticipar</li><li>prever</li><li>pensar</li><li>suponer</li><li>pretender</li><li>aspirar</li></ul>,"<img src=""04_0067.jpg"" />",[sound:04_0067.mp3],[sound:04_0067_meaning.mp3],[sound:04_0067_example.mp3],"If you <i>expect</i> something to happen, you believe it will happen.","Si <i>esperas</i> que algo ocurra, crees que sucederá.",I <b>expect</b> the bus to be here very soon.,<b>Espero</b> que el autobús esté aquí muy pronto.
frequently,ˈfriːkwəntli,<ul><li><a>frecuentemente</a><br></li><li><a></a><a>con frecuencia</a><br></li><li><a></a><a></a><a>a menudo</a><br></li><li><a></a><a>habitualmente</a><br></li><li><a></a><a>asiduamente</a></li></ul>,"<img src=""04_0068.jpg"" />",[sound:04_0068.mp3],[sound:04_0068_meaning.mp3],[sound:04_0068_example.mp3],"When something happens <i>frequently</i>, it happens often.","Cuando algo sucede <i>frecuentemente</i>, sucede a menudo.","We meet <b>frequently</b>, either at the beginning or end of the week.","Nos reunimos <b>frecuentemente</b>, ya sea al principio o al final de la semana."
habit,ˈhæbɪt,<ul><li><a>hábito</a><br></li><li><a></a><a>costumbre</a><br></li><li><a></a><a></a><a>vicio</a><br></li><li><a></a><a></a><a>adicción</a><br></li><li><a></a><a></a><a>rutina</a><br></li></ul>,"<img src=""04_0069.jpg"" />",[sound:04_0069.mp3],[sound:04_0069_meaning.mp3],[sound:04_0069_example.mp3],A <i>habit</i> is a thing that you do often.,Un <i>hábito</i> es algo que haces a menudo.,Smoking is a bad <b>habit</b> that can kill you.,Fumar es un mal <b>hábito</b> que puede matarte.
instruct,ɪnˈstrʌkt,<div><ul><li>instruir</li><li>dar instrucciones</li><li>enseñar</li><li>ordenar</li><li>informar</li><li>dar órdenes</li><li>encargar</li><li>indicar</li><li>educar</li><li>asignar</li></ul></div>,"<img src=""04_0070.jpg"" />",[sound:04_0070.mp3],[sound:04_0070_meaning.mp3],[sound:04_0070_example.mp3],To <i>instruct</i> is to teach.,<i>Instruir</i> es enseñar.,My teacher <b>instructs</b> us in several subjects.,Mi maestro nos <b>instruye</b> en varias materias.
issue,ˈɪʃuː,<ul><li>tema</li><li>problema</li><li>asunto</li><li>cuestión</li><li>edición</li><li>número</li><li>emisión</li><li>expedición</li><li>punto</li><li>problemática</li><li>salida</li><li>emitir</li><li>expedir</li><li>publicar</li><li>facilitar</li><li>otorgar</li><li>dictar</li><li>dar</li></ul>,"<img src=""04_0071.jpg"" />",[sound:04_0071.mp3],[sound:04_0071_meaning.mp3],[sound:04_0071_example.mp3],An <i>issue</i> is an important topic.,Un <i>tema</i> es un asunto importante.,The men spoke about <b>issues</b> that were important to the people.,Los hombres hablaron de <b>temas</b> que eran importantes para la gente.
none,nʌn,<ul><li><a>ninguno</a><br></li><li><a></a><a>nada</a><br></li><li><a></a><a></a><a>nadie</a></li></ul>,"<img src=""04_0072.jpg"" />",[sound:04_0072.mp3],[sound:04_0072_meaning.mp3],[sound:04_0072_example.mp3],<i>None</i> means not any of something.,<i>Ninguno</i> significa no tener nada de algo.,He spent all his money. There is <b>none</b> left.,Gastó todo su dinero. No queda <b>nada</b>.
patient,ˈpeɪʃnt,<ul><li><a>paciente</a><br></li><li><a></a><a>enfermo</a><br></li></ul>,"<img src=""04_0073.jpg"" />",[sound:04_0073.mp3],[sound:04_0073_meaning.mp3],[sound:04_0073_example.mp3],"If people are <i>patient</i>, they don’t become angry or upset easily.","Si las personas son <i>pacientes</i>, no se enojan ni se alteran fácilmente.",I had to be <b>patient</b> and wait until 5 o’clock to leave.,Tuve que ser <b>paciente</b> y esperar hasta las 5 en punto para irme.
positive,ˈpɑːzətɪv,<ul><li>positivo</li><li>favorable</li><li>concluyente</li><li>afirmativo</li><li>definitivo</li><li>seguro</li><li>beneficioso</li><li>bueno</li><li>fehaciente</li><li>constructivo</li><li>optimista</li></ul>,"<img src=""04_0074.jpg"" />",[sound:04_0074.mp3],[sound:04_0074_meaning.mp3],[sound:04_0074_example.mp3],"If something is <i>positive</i>, it is good.","Si algo es <i>positivo</i>, es bueno.",She has a <b>positive</b> future ahead of her after finishing college.,Ella tiene un futuro <b>positivo</b> por delante después de terminar la universidad.
punish,ˈpʌnɪʃ,<ul><li>castigar</li><li>sancionar</li><li>penalizar</li><li>penar</li></ul>,"<img src=""04_0075.jpg"" />",[sound:04_0075.mp3],[sound:04_0075_meaning.mp3],[sound:04_0075_example.mp3],To <i>punish</i> means to make someone suffer for breaking the rules or laws.,<i>Castigar</i> significa hacer que alguien sufra por romper las reglas o leyes.,"To <b>punish</b> me, my teacher had me stand in the corner.","Para <b>castigarme</b>, mi maestro me hizo pararme en la esquina."
represent,ˌreprɪˈzent,<ul><li><a>representar</a></li><li><a></a><a>describir</a><br></li><li><a></a><a></a><a>constituir</a><br></li><li><a></a><a></a><a>significar</a><br></li><li><a>defender</a></li><li><a>presentar</a></li><li><a>reflejar</a></li></ul>,"<img src=""04_0076.jpg"" />",[sound:04_0076.mp3],[sound:04_0076_meaning.mp3],[sound:04_0076_example.mp3],To <i>represent</i> is to speak or act for a person or group.,<i>Representar</i> es hablar o actuar en nombre de una persona o grupo.,My lawyer will <b>represent</b> me in court.,Mi abogado me <b>representará</b> en el tribunal.
shake,ʃeɪk,<ul><li>agitar</li><li>temblar</li><li>sacudir</li><li>afectar</li><li>batir</li><li>hacer flaquear</li><li>estrechar</li><li>quebrantar</li><li>impresionar</li><li>zarandear</li><li>conmocionar</li><li>estremecer</li><li>socavar</li><li>batido</li><li>sacudida</li><li>movimiento</li><li>sacudón</li></ul>,"<img src=""04_0077.jpg"" />",[sound:04_0077.mp3],[sound:04_0077_meaning.mp3],[sound:04_0077_example.mp3],To <i>shake</i> is to move back and forth or up and down quickly.,<i>Agitar</i> es moverse de un lado a otro o de arriba abajo rápidamente.,"When people <b>shake</b> hands, it usually means they agree.","Cuando las personas se <b>dan la mano</b>, generalmente significa que están de acuerdo."
spread,spred,<ul><li>difundir</li><li>extenderse</li><li>propagar</li><li>extender</li><li>divulgar</li><li>propagarse</li><li>untar</li><li>difundirse</li><li>sembrar</li><li>repartir</li><li>diseminar</li><li>propagación</li><li>envergadura</li><li>difusión</li><li>extensión</li><li>expansión</li><li>divulgación</li><li>extendido</li></ul>,"<img src=""04_0078.jpg"" />",[sound:04_0078.mp3],[sound:04_0078_meaning.mp3],[sound:04_0078_example.mp3],To <i>spread</i> is to move out to cover a larger area.,<i>Extender</i> es moverse para cubrir un área más grande.,I like to <b>spread</b> butter on my toast.,Me gusta <b>untar</b> mantequilla en mi tostada.
stroll,strəʊl,<ul><li>pasear</li><li>pasearse</li><li>caminar</li><li>paseo</li><li>caminata</li><li>vuelta</li><li>recorrido</li><li>garbeo</li></ul>,"<img src=""04_0079.jpg"" />",[sound:04_0079.mp3],[sound:04_0079_meaning.mp3],[sound:04_0079_example.mp3],To <i>stroll</i> means to walk slowly and calmly.,<i>Pasear</i> significa caminar despacio y con calma.,My dog and I <b>strolled</b> through the park today.,Mi perro y yo <b>paseamos</b> por el parque hoy.
village,ˈvɪlɪdʒ,<div><ul><li>pueblo</li><li>aldea</li><li>pueblecito</li><li>localidad</li><li>poblado</li><li>población</li><li>municipio</li></ul></div>,"<img src=""04_0080.jpg"" />",[sound:04_0080.mp3],[sound:04_0080_meaning.mp3],[sound:04_0080_example.mp3],A <i>village</i> is a very small town.,Una <i>aldea</i> es un pueblo muy pequeño.,There are only a few houses in my <b>village</b>.,Solo hay unas pocas casas en mi <b>aldea</b>.
active,ˈæktɪv,<ul><li>activo</li><li>activado</li><li>vivo</li><li>vigente</li><li>dinámico</li><li>listo</li><li>vigoroso</li><li>enérgico</li></ul>,"<img src=""05_0081.jpg"" />",[sound:05_0081.mp3],[sound:05_0081_meaning.mp3],[sound:05_0081_example.mp3],"When someone is <i>active</i>, they move a lot or have a lot of things to do.","Cuando alguien es <i>activo</i>, se mueve mucho o tiene muchas cosas que hacer.",It is important to be <b>active</b> and not sit around all the time.,Es importante estar <b>activo</b> y no estar sentado todo el tiempo.
adult,əˈdʌlt,<ul><li><a>adulto</a></li><li><a></a><a>mayor</a><br></li><li><a>maduro</a></li><li><a>para mayores</a></li><li><a></a><a>de adultos</a><br></li></ul>,"<img src=""05_0082.jpg"" />",[sound:05_0082.mp3],[sound:05_0082_meaning.mp3],[sound:05_0082_example.mp3],An <i>adult</i> is a person who is more than 18 years old.,Un <i>adulto</i> es una persona que tiene más de 18 años.,My mom and dad are <b>adults</b>.,Mi mamá y mi papá son <b>adultos</b>.
age,eɪdʒ,<ul><li><a>edad</a><br></li><li><a></a><a>era</a><br></li><li><a></a><a></a><a>época</a><br></li><li><a></a><a></a><a>antigüedad</a><br></li><li><a></a><a></a><a>madurar</a><br></li><li><a></a><a></a><a>envejecer</a><br></li><li><a></a><a>añejar</a><br></li></ul>,"<img src=""05_0083.jpg"" />",[sound:05_0083.mp3],[sound:05_0083_meaning.mp3],[sound:05_0083_example.mp3],<i>Age</i> is how many years someone has lived.,La <i>edad</i> es cuántos años ha vivido alguien.,She died at the <b>age</b> of 80.,Ella murió a la <b>edad</b> de 80 años.
bad,bæd,<ul><li>malo</li><li>perjudicial</li><li>grave</li><li>inoportuno</li><li>inferior</li><li>negativo</li><li>defectuoso</li><li>desagradable</li><li>fatal</li><li>dañino</li><li>deficiente</li><li>nocivo</li><li>feo</li><li>nefasto</li><li>mal</li></ul>,"<img src=""05_0084.jpg"" />",[sound:05_0084.mp3],[sound:05_0084_meaning.mp3],[sound:05_0084_example.mp3],"When something is <i>bad</i>, it is not good.","Cuando algo es <i>malo</i>, no es bueno.",She is unhappy because she had a <b>bad</b> day.,Ella está infeliz porque tuvo un <b>mal</b> día.
